timestamp,scan_time,trade_date,code,name,price,change_pct,market_status,decision,buy_count,sell_count,rebound_count,trend_count,consolidate_buy_count,position_ratio,atr,rsi_6,macd_dif,macd_dea,macd_bar,ma5,ma10,ma20,volume_ratio,buy_signals_detail,sell_signals_detail,decision_reason,weight_system,shadow_price,shadow_result_5d,shadow_result_10d,result_filled
2026-05-07T10:40:57.011849,10:40:57,2026-05-07,sz002997,瑞鹄模具,30.51,1.1604774535809066,强势,WATCH,0,2,1,0,2,0.0,0.8363,66.29,-0.4737,-0.4438,0.0,29.76,30.195,30.9215,0.0,[],"[""MA空头排列"", ""跌破MA20(30.92)""]",信号不足[0/2],old,,,,
2026-05-07T10:40:57.012118,10:40:57,2026-05-07,sh603596,伯特利,47.18,0.127334465195251,强势,WATCH,0,0,1,0,1,0.0,1.2445,51.59,-0.0557,-0.3091,0.0,46.182,46.392,45.9775,0.0,[],[],信号不足[0/2],old,,,,
2026-05-07T10:40:57.012299,10:40:57,2026-05-07,sz002801,微光股份,33.08,1.1002444987775044,强势,WATCH,2,0,1,2,1,0.75,0.8122,69.07,0.0352,-0.1486,0.0,32.198,32.179,31.8775,0.0,"[""MA5=32.20>MA10=32.18>MA20=31.88"", ""DIF=0.0352>0 且柱放大(0.3677>0.2867) RSI14=59.6<70""]",[],【资金否决】主力净流出-308万 + DDX=-0.018空头,old,,,,
2026-05-07T10:50:57.898438,10:50:57,2026-05-07,sz002997,瑞鹄模具,30.5,1.1273209549071614,强势,WATCH,0,2,1,0,2,0.0,0.8446,66.16,-0.4744,-0.444,0.0,29.758,30.194,30.921,0.0,[],"[""MA空头排列"", ""跌破MA20(30.92)""]",信号不足[0/2],old,,,,
2026-05-07T10:50:57.898721,10:50:57,2026-05-07,sh603596,伯特利,47.22,0.2122241086587467,强势,WATCH,0,0,1,0,1,0.0,1.2445,51.89,-0.0525,-0.3085,0.0,46.19,46.396,45.9795,0.0,[],[],信号不足[0/2],old,,,,
2026-05-07T10:50:57.898882,10:50:57,2026-05-07,sz002801,微光股份,33.17,1.3753056234718914,强势,WATCH,2,0,1,2,1,0.75,0.8218,69.79,0.0424,-0.1472,0.0,32.216,32.188,31.882,0.0,"[""MA5=32.22>MA10=32.19>MA20=31.88"", ""DIF=0.0424>0 且柱放大(0.3792>0.2867) RSI14=60.1<70""]",[],【否决】全局RSI(60.1)>60，不追强市,old,,,,
2026-05-07T11:05:15.594849,11:05:15,2026-05-07,sz002997,瑞鹄模具,30.64,1.591511936339524,强势,WATCH,0,2,0,0,2,0.0,0.8529,67.87,-0.4633,-0.4417,0.0,29.786,30.208,30.928,0.0,[],"[""MA空头排列"", ""跌破MA20(30.93)""]",信号不足[0/2],old,,,,
2026-05-07T11:05:15.595097,11:05:15,2026-05-07,sh603596,伯特利,47.23,0.2334465195246168,强势,WATCH,0,0,1,0,1,0.0,1.2445,51.97,-0.0517,-0.3083,0.0,46.192,46.397000000000006,45.98,0.0,[],[],信号不足[0/2],old,,,,
2026-05-07T11:05:15.595287,11:05:15,2026-05-07,sz002801,微光股份,33.13,1.2530562347188376,强势,WATCH,2,0,1,2,1,0.75,0.8232,69.47,0.0392,-0.1478,0.0,32.208,32.184,31.88,0.0,"[""MA5=32.21>MA10=32.18>MA20=31.88"", ""DIF=0.0392>0 且柱放大(0.3741>0.2867) RSI14=59.9<70""]",[],【资金否决】主力净流出-308万 + DDX=-0.009空头,old,,,,
2026-05-07T11:10:57.347002,11:10:57,2026-05-07,sz002997,瑞鹄模具,30.59,1.4257294429708214,强势,WATCH,0,2,0,0,2,0.0,0.8542,67.28,-0.4673,-0.4425,0.0,29.776,30.202999999999996,30.9255,0.0,[],"[""MA空头排列"", ""跌破MA20(30.93)""]",信号不足[0/2],old,,,,
2026-05-07T11:10:57.347298,11:10:57,2026-05-07,sh603596,伯特利,47.19,0.14855687606112117,强势,WATCH,0,0,1,0,1,0.0,1.2445,51.66,-0.0549,-0.309,0.0,46.184000000000005,46.393,45.978,0.0,[],[],信号不足[0/2],old,,,,
2026-05-07T11:10:57.347484,11:10:57,2026-05-07,sz002801,微光股份,33.16,1.3447432762836116,强势,WATCH,2,0,1,2,1,0.75,0.8232,69.71,0.0416,-0.1474,0.0,32.214,32.187,31.8815,0.0,"[""MA5=32.21>MA10=32.19>MA20=31.88"", ""DIF=0.0416>0 且柱放大(0.3779>0.2867) RSI14=60.1<70""]",[],【否决】全局RSI(60.1)>60，不追强市,old,,,,
2026-05-07T11:20:58.371427,11:20:58,2026-05-07,sz002997,瑞鹄模具,30.59,1.4257294429708214,强势,WATCH,0,2,0,0,2,0.0,0.8542,67.28,-0.4673,-0.4425,0.0,29.776,30.202999999999996,30.9255,0.0,[],"[""MA空头排列"", ""跌破MA20(30.93)""]",信号不足[0/2],old,,,,
2026-05-07T11:20:58.371689,11:20:58,2026-05-07,sh603596,伯特利,47.31,0.4032258064516232,强势,WATCH,0,0,1,0,1,0.0,1.2445,52.49,-0.0462,-0.3072,0.0,46.206,46.404,45.9835,0.0,[],[],信号不足[0/2],old,,,,
2026-05-07T11:20:58.371813,11:20:58,2026-05-07,sz002801,微光股份,33.19,1.4364303178484072,强势,WATCH,2,0,1,2,1,0.75,0.826,69.95,0.044,-0.1469,0.0,32.22,32.19,31.883,0.0,"[""MA5=32.22>MA10=32.19>MA20=31.88"", ""DIF=0.0440>0 且柱放大(0.3817>0.2867) RSI14=60.2<70""]",[],【否决】全局RSI(60.2)>60，不追强市,old,,,,
2026-05-07T11:30:57.594816,11:30:57,2026-05-07,sz002997,瑞鹄模具,30.54,1.2599469496021187,强势,WATCH,0,2,0,0,2,0.0,0.8542,66.67,-0.4713,-0.4433,0.0,29.766,30.198,30.923,0.0,[],"[""MA空头排列"", ""跌破MA20(30.92)""]",信号不足[0/2],old,,,,
2026-05-07T11:30:57.595073,11:30:57,2026-05-07,sh603596,伯特利,47.31,0.4032258064516232,强势,WATCH,0,0,1,0,1,0.0,1.2445,52.57,-0.0454,-0.307,0.0,46.208000000000006,46.405,45.984,0.0,[],[],信号不足[0/2],old,,,,
2026-05-07T11:30:57.595221,11:30:57,2026-05-07,sz002801,微光股份,33.21,1.497555012224945,强势,WATCH,2,0,1,2,1,0.75,0.826,70.1,0.0456,-0.1466,0.0,32.224000000000004,32.192,31.884,0.0,"[""MA5=32.22>MA10=32.19>MA20=31.88"", ""DIF=0.0456>0 且柱放大(0.3843>0.2867) RSI14=60.4<70""]",[],【否决】全局RSI(60.4)>60，不追强市,old,,,,
2026-05-07T13:04:17.206300,13:04:17,2026-05-07,sz002997,瑞鹄模具,30.64,1.591511936339524,强势,WATCH,0,2,0,0,1,0.0,0.8542,67.87,-0.4633,-0.4417,0.0,29.786,30.208,30.928,0.0,[],"[""MA空头排列"", ""跌破MA20(30.93)""]",信号不足[0/2],old,,,,
2026-05-07T13:04:17.206554,13:04:17,2026-05-07,sh603596,伯特利,47.28,0.3395585738539977,强势,WATCH,0,0,1,0,1,0.0,1.2445,52.34,-0.0478,-0.3075,0.0,46.202,46.402,45.9825,0.0,[],[],信号不足[0/2],old,,,,
2026-05-07T13:04:17.206720,13:04:17,2026-05-07,sz002801,微光股份,33.14,1.2836185819070958,强势,WATCH,2,0,1,2,1,0.75,0.8273,69.55,0.04,-0.1477,0.0,32.21,32.185,31.8805,0.0,"[""MA5=32.21>MA10=32.19>MA20=31.88"", ""DIF=0.0400>0 且柱放大(0.3753>0.2867) RSI14=59.9<70""]",[],【资金否决】主力净流出-308万 + DDX=-0.002空头,old,,,,
2026-05-07T13:11:05.342249,13:11:05,2026-05-07,sz002997,瑞鹄模具,30.71,1.8236074270557054,强势,WATCH,0,2,0,0,1,0.0,0.8625,68.66,-0.4577,-0.4406,0.0,29.8,30.214999999999996,30.9315,0.0,[],"[""MA空头排列"", ""跌破MA20(30.93)""]",信号不足[0/2],old,,,,
2026-05-07T13:11:05.342507,13:11:05,2026-05-07,sh603596,伯特利,47.28,0.3395585738539977,强势,WATCH,0,0,1,0,1,0.0,1.2445,52.34,-0.0478,-0.3075,0.0,46.202,46.402,45.9825,0.0,[],[],信号不足[0/2],old,,,,
2026-05-07T13:11:05.342628,13:11:05,2026-05-07,sz002801,微光股份,33.12,1.222493887530558,强势,WATCH,2,0,1,2,1,0.75,0.8273,69.39,0.0384,-0.148,0.0,32.206,32.183,31.8795,0.0,"[""MA5=32.21>MA10=32.18>MA20=31.88"", ""DIF=0.0384>0 且柱放大(0.3728>0.2867) RSI14=59.8<70""]",[],【资金否决】主力净流出-308万 + DDX=-0.002空头,old,,,,
2026-05-07T13:20:56.404004,13:20:56,2026-05-07,sz002997,瑞鹄模具,30.62,1.5251989389920453,强势,WATCH,0,2,0,0,1,0.0,0.8625,67.64,-0.4649,-0.4421,0.0,29.782,30.206,30.927,0.0,[],"[""MA空头排列"", ""跌破MA20(30.93)""]",信号不足[0/2],old,,,,
2026-05-07T13:20:56.404320,13:20:56,2026-05-07,sh603596,伯特利,47.29,0.3607809847198678,强势,WATCH,0,0,1,0,1,0.0,1.2445,52.42,-0.047,-0.3074,0.0,46.204,46.403000000000006,45.983,0.0,[],[],信号不足[0/2],old,,,,
2026-05-07T13:20:56.405704,13:20:56,2026-05-07,sz002801,微光股份,33.06,1.0391198044009886,强势,WATCH,2,0,1,2,1,0.75,0.8273,68.9,0.0336,-0.149,0.0,32.194,32.177,31.8765,0.0,"[""MA5=32.19>MA10=32.18>MA20=31.88"", ""DIF=0.0336>0 且柱放大(0.3651>0.2867) RSI14=59.4<70""]",[],【资金否决】主力净流出-308万 + DDX=-0.021空头,old,,,,
2026-05-07T13:32:34.813565,13:32:34,2026-05-07,sz002997,瑞鹄模具,30.65,1.6246684350132572,强势,WATCH,0,2,0,0,1,0.0,0.8666,67.99,-0.4625,-0.4416,0.0,29.788,30.208999999999996,30.9285,0.0,[],"[""MA空头排列"", ""跌破MA20(30.93)""]",信号不足[0/2],old,,,,
2026-05-07T13:32:34.813820,13:32:34,2026-05-07,sh603596,伯特利,47.23,0.2334465195246168,强势,WATCH,0,0,0,0,1,0.0,1.2445,51.97,-0.0517,-0.3083,0.0,46.192,46.397000000000006,45.98,0.0,[],[],信号不足[0/2],old,,,,
2026-05-07T13:32:34.813972,13:32:34,2026-05-07,sz002801,微光股份,33.09,1.130806845965784,强势,WATCH,2,0,0,2,1,0.75,0.8273,69.15,0.036,-0.1485,0.0,32.2,32.18,31.878,0.0,"[""MA5=32.20>MA10=32.18>MA20=31.88"", ""DIF=0.0360>0 且柱放大(0.3690>0.2867) RSI14=59.6<70""]",[],【资金否决】主力净流出-308万 + DDX=-0.027空头,old,,,,
2026-05-07T13:40:56.762765,13:40:56,2026-05-07,sz002997,瑞鹄模具,30.59,1.4257294429708214,强势,WATCH,0,2,0,0,1,0.0,0.8666,67.28,-0.4673,-0.4425,0.0,29.776,30.202999999999996,30.9255,0.0,[],"[""MA空头排列"", ""跌破MA20(30.93)""]",信号不足[0/2],old,,,,
2026-05-07T13:40:56.763030,13:40:56,2026-05-07,sh603596,伯特利,47.24,0.254668930390502,强势,WATCH,0,0,0,0,1,0.0,1.2445,52.04,-0.0509,-0.3082,0.0,46.194,46.398,45.9805,0.0,[],[],信号不足[0/2],old,,,,
2026-05-07T13:40:56.763213,13:40:56,2026-05-07,sz002801,微光股份,33.11,1.1919315403423,强势,WATCH,2,0,0,2,1,0.75,0.8273,69.31,0.0376,-0.1482,0.0,32.204,32.182,31.879,0.0,"[""MA5=32.20>MA10=32.18>MA20=31.88"", ""DIF=0.0376>0 且柱放大(0.3715>0.2867) RSI14=59.8<70""]",[],【资金否决】主力净流出-308万 + DDX=-0.023空头,old,,,,
2026-05-07T13:50:59.725372,13:50:59,2026-05-07,sz002997,瑞鹄模具,30.61,1.4920424403183001,强势,WATCH,0,2,0,0,1,0.0,0.8666,67.52,-0.4657,-0.4422,0.0,29.78,30.205000000000002,30.9265,0.0,[],"[""MA空头排列"", ""跌破MA20(30.93)""]",信号不足[0/2],old,,,,
2026-05-07T13:50:59.725643,13:50:59,2026-05-07,sh603596,伯特利,47.22,0.2122241086587467,强势,WATCH,0,0,0,0,1,0.0,1.2445,51.89,-0.0525,-0.3085,0.0,46.19,46.396,45.9795,0.0,[],[],信号不足[0/2],old,,,,
2026-05-07T13:50:59.725769,13:50:59,2026-05-07,sz002801,微光股份,33.14,1.2836185819070958,强势,WATCH,2,0,0,2,1,0.75,0.8273,69.55,0.04,-0.1477,0.0,32.21,32.185,31.8805,0.0,"[""MA5=32.21>MA10=32.19>MA20=31.88"", ""DIF=0.0400>0 且柱放大(0.3753>0.2867) RSI14=59.9<70""]",[],【资金否决】主力净流出-308万 + DDX=-0.030空头,old,,,,
2026-05-07T14:01:54.322450,14:01:54,2026-05-07,sz002997,瑞鹄模具,30.59,1.4257294429708214,强势,WATCH,0,2,0,0,1,0.0,0.8666,67.28,-0.4673,-0.4425,0.0,29.776,30.202999999999996,30.9255,0.0,[],"[""MA空头排列"", ""跌破MA20(30.93)""]",信号不足[0/2],old,,,,
2026-05-07T14:01:54.322736,14:01:54,2026-05-07,sh603596,伯特利,47.3,0.3820033955857379,强势,WATCH,0,0,0,0,1,0.0,1.2445,52.49,-0.0462,-0.3072,0.0,46.206,46.404,45.9835,0.0,[],[],信号不足[0/2],old,,,,
2026-05-07T14:01:54.322903,14:01:54,2026-05-07,sz002801,微光股份,33.16,1.3447432762836116,强势,WATCH,2,0,0,2,1,0.75,0.8273,69.71,0.0416,-0.1474,0.0,32.214,32.187,31.8815,0.0,"[""MA5=32.21>MA10=32.19>MA20=31.88"", ""DIF=0.0416>0 且柱放大(0.3779>0.2867) RSI14=60.1<70""]",[],【否决】全局RSI(60.1)>60，不追强市,old,,,,
2026-05-07T14:10:16.294655,14:10:16,2026-05-07,sz002997,瑞鹄模具,30.55,1.2931034482758639,强势,WATCH,0,2,0,0,1,0.0,0.8666,66.79,-0.4705,-0.4432,0.0,29.768,30.199,30.9235,0.0,[],"[""MA空头排列"", ""跌破MA20(30.92)""]",信号不足[0/2],old,,,,
2026-05-07T14:10:16.294912,14:10:16,2026-05-07,sh603596,伯特利,47.33,0.4456706281833635,强势,WATCH,0,0,0,0,1,0.0,1.2445,52.71,-0.0438,-0.3067,0.0,46.212,46.407,45.985,0.0,[],[],信号不足[0/2],old,,,,
2026-05-07T14:10:16.295075,14:10:16,2026-05-07,sz002801,微光股份,33.14,1.2836185819070958,强势,WATCH,2,0,0,2,1,0.75,0.8273,69.55,0.04,-0.1477,0.0,32.21,32.185,31.8805,0.0,"[""MA5=32.21>MA10=32.19>MA20=31.88"", ""DIF=0.0400>0 且柱放大(0.3753>0.2867) RSI14=59.9<70""]",[],【资金否决】主力净流出-309万 + 大单净流出-52万,old,,,,
2026-05-07T14:20:15.584751,14:20:15,2026-05-07,sz002997,瑞鹄模具,30.55,1.2931034482758639,强势,WATCH,0,2,0,0,1,0.0,0.8666,66.91,-0.4697,-0.443,0.0,29.77,30.2,30.924,0.0,[],"[""MA空头排列"", ""跌破MA20(30.92)""]",信号不足[0/2],old,,,,
2026-05-07T14:20:15.585014,14:20:15,2026-05-07,sh603596,伯特利,47.32,0.4244482173174934,强势,WATCH,0,0,0,0,0,0.0,1.2445,52.64,-0.0446,-0.3069,0.0,46.21,46.406,45.9845,0.0,[],[],信号不足[0/2],old,,,,
2026-05-07T14:20:15.585173,14:20:15,2026-05-07,sz002801,微光股份,33.18,1.4058679706601493,强势,WATCH,2,0,0,2,1,0.75,0.8273,69.47,0.0392,-0.1478,0.0,32.208,32.184,31.88,0.0,"[""MA5=32.21>MA10=32.18>MA20=31.88"", ""DIF=0.0392>0 且柱放大(0.3741>0.2867) RSI14=59.9<70""]",[],【资金否决】主力净流出-309万 + 大单净流出-52万,old,,,,
2026-05-07T14:32:03.453721,14:32:03,2026-05-07,sz002997,瑞鹄模具,30.6,1.4588859416445665,强势,WATCH,0,2,0,0,1,0.0,0.8666,67.4,-0.4665,-0.4424,0.0,29.778,30.204,30.926,0.0,[],"[""MA空头排列"", ""跌破MA20(30.93)""]",信号不足[0/2],old,,,,
2026-05-07T14:32:03.453966,14:32:03,2026-05-07,sh603596,伯特利,47.34,0.4668930390492487,强势,WATCH,0,0,0,0,0,0.0,1.2445,52.79,-0.043,-0.3066,0.0,46.214,46.408,45.9855,0.0,[],[],信号不足[0/2],old,,,,
2026-05-07T14:32:03.454092,14:32:03,2026-05-07,sz002801,微光股份,33.14,1.2836185819070958,强势,WATCH,2,0,0,2,0,0.75,0.8273,69.55,0.04,-0.1477,0.0,32.21,32.185,31.8805,0.0,"[""MA5=32.21>MA10=32.19>MA20=31.88"", ""DIF=0.0400>0 且柱放大(0.3753>0.2867) RSI14=59.9<70""]",[],【资金否决】主力净流出-309万 + 大单净流出-52万,old,,,,
2026-05-07T14:40:12.303985,14:40:12,2026-05-07,sz002997,瑞鹄模具,30.6,1.4588859416445665,强势,WATCH,0,2,0,0,1,0.0,0.8666,67.4,-0.4665,-0.4424,0.0,29.778,30.204,30.926,0.0,[],"[""MA空头排列"", ""跌破MA20(30.93)""]",信号不足[0/2],old,,,,
2026-05-07T14:40:12.304274,14:40:12,2026-05-07,sh603596,伯特利,47.39,0.5730050933786145,强势,WATCH,0,0,0,0,0,0.0,1.2445,53.15,-0.039,-0.3058,0.0,46.224000000000004,46.413,45.988,0.0,[],[],信号不足[0/2],old,,,,
2026-05-07T14:40:12.304467,14:40:12,2026-05-07,sz002801,微光股份,33.15,1.3141809290953537,强势,WATCH,2,0,0,2,0,0.75,0.8273,69.63,0.0408,-0.1475,0.0,32.212,32.186,31.881,0.0,"[""MA5=32.21>MA10=32.19>MA20=31.88"", ""DIF=0.0408>0 且柱放大(0.3766>0.2867) RSI14=60.0<70""]",[],【资金否决】主力净流出-309万 + 大单净流出-52万,old,,,,
2026-05-07T14:50:19.744847,14:50:19,2026-05-07,sz002997,瑞鹄模具,30.6,1.4588859416445665,强势,WATCH,0,2,0,0,1,0.0,0.8666,67.4,-0.4665,-0.4424,0.0,29.778,30.204,30.926,0.0,[],"[""MA空头排列"", ""跌破MA20(30.93)""]",信号不足[0/2],old,,,,
2026-05-07T14:50:19.745091,14:50:19,2026-05-07,sh603596,伯特利,47.42,0.6366723259762399,强势,WATCH,0,0,0,0,0,0.0,1.2445,53.36,-0.0366,-0.3053,0.0,46.230000000000004,46.416000000000004,45.9895,0.0,[],[],信号不足[0/2],old,,,,
2026-05-07T14:50:19.745241,14:50:19,2026-05-07,sz002801,微光股份,33.15,1.3141809290953537,强势,WATCH,2,0,0,2,0,0.75,0.8273,69.63,0.0408,-0.1475,0.0,32.212,32.186,31.881,0.0,"[""MA5=32.21>MA10=32.19>MA20=31.88"", ""DIF=0.0408>0 且柱放大(0.3766>0.2867) RSI14=60.0<70""]",[],【资金否决】主力净流出-309万 + 大单净流出-52万,old,,,,
2026-05-07T15:03:04.081509,15:03:04,2026-05-07,sz002997,瑞鹄模具,30.64,1.591511936339524,强势,WATCH,0,2,0,0,1,0.0,0.8666,67.87,-0.4633,-0.4417,0.0,29.786,30.208,30.928,0.0,[],"[""MA空头排列"", ""跌破MA20(30.93)""]",信号不足[0/2],old,,,,
2026-05-07T15:03:04.081852,15:03:04,2026-05-07,sh603596,伯特利,47.5,0.8064516129032313,强势,WATCH,0,0,0,0,0,0.0,1.2445,53.93,-0.0302,-0.304,0.0,46.246,46.424,45.9935,0.0,[],[],信号不足[0/2],old,,,,
2026-05-07T15:03:04.082038,15:03:04,2026-05-07,sz002801,微光股份,33.14,1.2836185819070958,强势,WATCH,2,0,0,2,0,0.75,0.8273,69.55,0.04,-0.1477,0.0,32.21,32.185,31.8805,0.0,"[""MA5=32.21>MA10=32.19>MA20=31.88"", ""DIF=0.0400>0 且柱放大(0.3753>0.2867) RSI14=59.9<70""]",[],【资金否决】主力净流出-309万 + 大单净流出-52万,old,,,,
2026-05-08T10:03:19.602118,10:03:19,2026-05-08,sz002997,瑞鹄模具,30.71,0.22845953002611058,弱势,WATCH,1,0,1,0,2,0.0,0.8259,68.55,-0.4035,-0.4375,0.0,30.174,30.121,30.931,0.0,"[""量比=0.26<0.6""]","[""RSI=68.5>65 观察中""]",信号不足[1/2],old,,,,
2026-05-08T10:03:19.602417,10:03:19,2026-05-08,sh603596,伯特利,47.75,0.5263157894736842,弱势,WATCH,1,0,1,2,1,0.0,1.1873,52.86,0.0843,-0.2226,0.0,46.878,46.597,46.221000000000004,0.0,"[""量比=0.30<0.6""]",[],信号不足[1/2],old,,,,
2026-05-08T10:03:19.602563,10:03:19,2026-05-08,sz002801,微光股份,33.05,-0.2715751357875782,弱势,WATCH,1,0,1,2,1,0.0,0.7959,66.76,0.1013,-0.1011,0.0,32.694,32.232,32.052,0.0,"[""量比=0.24<0.6""]","[""RSI=66.8>65 观察中""]",信号不足[1/2],old,,,,
2026-05-08T10:10:55.578259,10:10:55,2026-05-08,sz002997,瑞鹄模具,30.83,0.6201044386422903,弱势,WATCH,1,0,1,0,2,0.0,0.8259,69.83,-0.3939,-0.4356,0.0,30.198,30.133,30.937,0.0,"[""量比=0.30<0.6""]","[""RSI=69.8>65 观察中""]",信号不足[1/2],old,,,,
2026-05-08T10:10:55.578537,10:10:55,2026-05-08,sh603596,伯特利,47.74,0.505263157894741,弱势,WATCH,1,0,1,2,1,0.0,1.1956,52.79,0.0835,-0.2227,0.0,46.876,46.596000000000004,46.2205,0.0,"[""量比=0.34<0.6""]",[],信号不足[1/2],old,,,,
2026-05-08T10:10:55.578718,10:10:55,2026-05-08,sz002801,微光股份,33.15,0.030175015087501537,弱势,WATCH,1,0,1,2,1,0.0,0.7959,68.48,0.1093,-0.0995,0.0,32.714,32.242000000000004,32.057,0.0,"[""量比=0.27<0.6""]","[""RSI=68.5>65 观察中""]",信号不足[1/2],old,,,,
2026-05-08T10:20:54.131600,10:20:54,2026-05-08,sz002997,瑞鹄模具,30.9,0.8485639686684008,弱势,WATCH,1,0,1,0,2,0.0,0.83,70.53,-0.3883,-0.4345,0.0,30.212,30.139999999999997,30.9405,0.0,"[""量比=0.36<0.6""]","[""RSI=70.5>65 观察中""]",信号不足[1/2],old,,,,
2026-05-08T10:20:54.131869,10:20:54,2026-05-08,sh603596,伯特利,47.91,0.8631578947368349,弱势,WATCH,1,0,1,2,1,0.0,1.2066,54.0,0.097,-0.22,0.0,46.910000000000004,46.613,46.229,0.0,"[""量比=0.40<0.6""]",[],信号不足[1/2],old,,,,
2026-05-08T10:20:54.132050,10:20:54,2026-05-08,sz002801,微光股份,33.33,0.5733252866626365,弱势,WATCH,1,0,1,2,1,0.0,0.8262,69.95,0.1236,-0.0966,0.0,32.75,32.260000000000005,32.066,0.0,"[""量比=0.38<0.6""]","[""RSI=70.0>65 观察中""]",信号不足[1/2],old,,,,
2026-05-08T10:33:09.683612,10:33:09,2026-05-08,sz002997,瑞鹄模具,31.45,2.6436031331592647,弱势,WATCH,1,1,1,0,2,0.0,0.9071,75.07,-0.3444,-0.4257,0.0,30.322000000000003,30.195,30.968,0.0,"[""量比=0.55<0.6""]","[""RSI=75.1>75 超买""]",信号不足[1/2],old,,,,
2026-05-08T10:33:09.683939,10:33:09,2026-05-08,sh603596,伯特利,48.04,1.136842105263156,弱势,WATCH,1,0,1,2,1,0.0,1.248,54.88,0.1074,-0.2179,0.0,46.936,46.626,46.2355,0.0,"[""量比=0.52<0.6""]",[],信号不足[1/2],old,,,,
2026-05-08T10:33:09.684144,10:33:09,2026-05-08,sz002801,微光股份,33.75,1.8406759203379586,弱势,WATCH,0,1,0,2,1,0.0,0.8951,72.9,0.1571,-0.0899,0.0,32.834,32.302,32.087,0.0,[],"[""RSI=72.9>72 止盈""]",信号不足[0/2],old,,,,
2026-05-08T10:40:55.274207,10:40:55,2026-05-08,sz002997,瑞鹄模具,32.43,5.842036553524801,弱势,WATCH,0,1,0,0,1,0.0,1.038,80.44,-0.2663,-0.4101,0.0,30.518,30.293,31.017,0.0,[],"[""RSI=80.4>75 超买""]",信号不足[0/2],old,,,,
2026-05-08T10:40:55.274489,10:40:55,2026-05-08,sh603596,伯特利,48.29,1.6631578947368404,弱势,WATCH,1,0,1,2,1,0.0,1.2645,56.49,0.1274,-0.214,0.0,46.986000000000004,46.650999999999996,46.248,0.0,"[""量比=0.60<0.6""]",[],信号不足[1/2],old,,,,
2026-05-08T10:40:55.274670,10:40:55,2026-05-08,sz002801,微光股份,33.69,1.6596258298129063,弱势,WATCH,0,1,0,2,1,0.0,0.8951,72.51,0.1523,-0.0909,0.0,32.822,32.296,32.084,0.0,[],"[""RSI=72.5>72 止盈""]",信号不足[0/2],old,,,,
2026-05-08T10:50:55.069890,10:50:55,2026-05-08,sz002997,瑞鹄模具,32.92,7.4412532637075754,弱势,WATCH,0,1,0,0,0,0.0,1.1523,82.34,-0.2272,-0.4023,0.0,30.616000000000003,30.342000000000002,31.0415,0.0,[],"[""RSI=82.3>75 超买""]",信号不足[0/2],old,,,,
2026-05-08T10:50:55.070161,10:50:55,2026-05-08,sh603596,伯特利,48.41,1.9157894736842034,弱势,WATCH,0,0,0,2,1,0.0,1.2755,57.22,0.1369,-0.212,0.0,47.010000000000005,46.663,46.254,0.0,[],[],信号不足[0/2],old,,,,
2026-05-08T10:50:55.070352,10:50:55,2026-05-08,sz002801,微光股份,33.68,1.6294508147254048,弱势,WATCH,0,1,0,2,0,0.0,0.8951,72.45,0.1515,-0.0911,0.0,32.82,32.295,32.0835,0.0,[],"[""RSI=72.5>72 止盈""]",信号不足[0/2],old,,,,
2026-05-08T11:03:10.802903,11:03:10,2026-05-08,sz002997,瑞鹄模具,32.76,6.919060052219312,弱势,WATCH,0,1,0,0,0,0.0,1.1523,81.76,-0.2399,-0.4048,0.0,30.583999999999996,30.326,31.0335,0.0,[],"[""RSI=81.8>75 超买""]",信号不足[0/2],old,,,,
2026-05-08T11:03:10.803201,11:03:10,2026-05-08,sh603596,伯特利,48.16,1.389473684210519,弱势,WATCH,0,0,0,2,0,0.0,1.2824,55.67,0.117,-0.216,0.0,46.96,46.638,46.2415,0.0,[],[],信号不足[0/2],old,,,,
2026-05-08T11:03:10.803348,11:03:10,2026-05-08,sz002801,微光股份,33.48,1.0259505129752453,弱势,WATCH,0,0,0,2,0,0.0,0.8951,71.07,0.1356,-0.0942,0.0,32.78,32.275,32.0735,0.0,[],"[""RSI=71.1>65 观察中""]",信号不足[0/2],old,,,,
2026-05-08T11:10:50.820451,11:10:50,2026-05-08,sz002997,瑞鹄模具,32.78,6.984334203655354,弱势,WATCH,0,1,0,0,0,0.0,1.1523,81.84,-0.2383,-0.4045,0.0,30.588,30.327999999999996,31.0345,0.0,[],"[""RSI=81.8>75 超买""]",信号不足[0/2],old,,,,
2026-05-08T11:10:50.820765,11:10:50,2026-05-08,sh603596,伯特利,48.29,1.6631578947368404,弱势,WATCH,0,0,0,2,0,0.0,1.2824,56.49,0.1274,-0.214,0.0,46.986000000000004,46.650999999999996,46.248,0.0,[],[],信号不足[0/2],old,,,,
2026-05-08T11:10:50.820969,11:10:50,2026-05-08,sz002801,微光股份,33.51,1.1164755582377714,弱势,WATCH,0,0,0,2,0,0.0,0.8951,71.29,0.138,-0.0938,0.0,32.786,32.278,32.075,0.0,[],"[""RSI=71.3>65 观察中""]",信号不足[0/2],old,,,,
2026-05-08T11:20:52.712119,11:20:52,2026-05-08,sz002997,瑞鹄模具,33.7,9.9869451697128,弱势,WATCH,0,1,0,1,0,0.0,1.2102,84.71,-0.1649,-0.3898,0.0,30.772000000000002,30.419999999999998,31.0805,0.0,[],"[""RSI=84.7>75 超买""]",信号不足[0/2],old,,,,
